"ssn","bank_name","IBAN","account_id" 
"78757483391","تجارت","IR781924702052916344992314","937112"
"39487995976","صادرات","IR331779278384216807602960","911619"
"39487995976","صادرات","IR745002014161443472599129","987652"
"39487995976","تجارت","IR107362165918626989483959","181512"
"39487995976","صادرات","IR656033886796411255519382","395587"
"39487995976","تجارت","IR898159816102037150756263","713238"
"15186066365","تجارت","IR683877029518074187746235","291878"
"21430185613","صادرات","IR168855192476936586039606","849498"
"21430185613","ملت","IR462384277343438534343894","649408"
"21430185613","ملی","IR677554230307748093982671","650322"
"21430185613","صادرات","IR594943009336688117592707","640747"
"21430185613","ملی","IR565953793092640626939797","681101"
"78062732915","صادرات","IR709554438600289593598129","987723"
"78062732915","صادرات","IR348502967169249094188746","229246"
"78062732915","ملی","IR252428799810777628412146","226908"
"78062732915","صادرات","IR276679066815488756150016","297847"
"34806837959","ملت","IR591572584340474117676450","444632"
"21329215596","صادرات","IR687527981455584621452243","183351"
"46443401020","ملی","IR683888841730702751395432","357882"
"46443401020","سرمایه","IR190674472211228143935980","333374"
"46443401020","ملت","IR291406209150674003476145","146298"
"46443401020","ملت","IR657075375932883184482254","432763"
"94732804214","تجارت","IR944629704500752622692959","109857"
"94732804214","ملی","IR775489332150956489678166","424164"
"94732804214","ملی","IR423888513263753610985755","898882"
"26942136512","تجارت","IR127617759275690572345443","877492"
"26942136512","صادرات","IR108674830703984568138744","653380"
"30956923878","تجارت","IR255215447211486268007046","950769"
"30956923878","ملت","IR679365059241952430187435","166965"
"26593172729","صادرات","IR780255751389999243554550","454703"
"26593172729","صادرات","IR175657966165704835170283","417511"
"26593172729","ملی","IR162865398515951960800770","920752"
"26593172729","تجارت","IR506236675854801456527329","148987"
"26593172729","صادرات","IR431922929689138283477583","585035"
"15123237605","سرمایه","IR653427322049226535505400","776064"
"15123237605","ملی","IR309988409429342125700016","361579"
"15123237605","ملت","IR386095377968436618686286","225370"
"15123237605","تجارت","IR400153691719218022251322","274889"
"15123237605","ملی","IR260842040273425738456294","254740"
"88902339611","ملت","IR423770076765376995711445","214956"
"88902339611","سرمایه","IR863017384571757524006996","727999"
"88902339611","تجارت","IR485967902530252768398514","898261"
"47061569544","صادرات","IR982347980489385514788050","978170"
"94856307487","تجارت","IR660809417386593948801121","284908"
"94856307487","ملت","IR810193555839340297188003","415837"
"94856307487","ملی","IR277831128564454499945632","104033"
"13303414370","تجارت","IR650839057168561707891240","811761"
"48428551145","ملت","IR292152452881636902713599","219179"
"19975784133","سرمایه","IR303995185966129449682971","982425"
"19975784133","ملی","IR922241700947649359660124","419130"
"19975784133","تجارت","IR144233995357027653338324","417464"
"19975784133","سرمایه","IR598311008945352182604253","546660"
"95228599114","ملت","IR581040914983433753937793","673387"
"95228599114","ملی","IR137227317668786755002173","188072"
"95228599114","صادرات","IR359919968917552634501921","260377"
"95228599114","تجارت","IR552077002598035857122589","676103"
"69385646441","ملت","IR331897542417359242403384","729957"
"69385646441","ملی","IR957836915722799890735285","737079"
"73943157621","ملت","IR542289574451657165723321","655448"
"73943157621","تجارت","IR677485579993073976605107","817497"
"22570222574","تجارت","IR579941060482100089416516","486090"
"22021412466","سرمایه","IR825345530905089620971980","300581"
"66563861679","ملت","IR817042712037326563550323","945080"
"66563861679","ملت","IR345484918662135868547362","367033"
"61278343108","ملت","IR953777335080420189620865","131529"
"61278343108","ملی","IR424488935478052736711888","582175"
"61278343108","ملی","IR653034124559657259715545","169753"
"61278343108","سرمایه","IR540849048368472496084279","322917"
"89860749069","ملی","IR718962944059852053777052","349624"
"23302915208","صادرات","IR729317149724450566345579","938146"
"92186538690","ملی","IR339705340350121624342492","215557"
"92186538690","سرمایه","IR893227942325329218001206","575477"
"92186538690","تجارت","IR768064965134737361871648","254342"
"92186538690","ملت","IR724366379357037674155000","364903"
"92186538690","ملت","IR958672554968900928470148","509322"
"36728357849","تجارت","IR254941543214512309453208","854430"
"61882411590","سرمایه","IR736656419692349416431405","293132"
"85336173952","تجارت","IR215462977381184353618794","481335"
"85336173952","سرمایه","IR733930246000329471697099","761207"
"85336173952","تجارت","IR601269213894483321131344","621720"
"85336173952","سرمایه","IR324787595558636554335212","223776"
"35968118961","ملی","IR584962839001380003303608","341965"
"35968118961","سرمایه","IR621711307715254755030893","332884"
"35968118961","سرمایه","IR544936530192238530468803","181573"
"21417456930","تجارت","IR860005534073132817699164","289063"
"21417456930","تجارت","IR993403841630386696954164","344385"
"21417456930","ملت","IR400310499614418820762788","417219"
"21417456930","ملی","IR153372333820973362676820","870127"
"32308263611","ملی","IR667387205812539555117989","539947"
"32308263611","ملت","IR312747402485307650909613","245159"
"88905332613","صادرات","IR981028192993057494735271","361895"
"54082587419","ملی","IR387923999777922794821792","766862"
"28303145640","تجارت","IR866458628057711878969128","851046"
"28303145640","صادرات","IR979576202466988929724149","476033"
"28303145640","تجارت","IR527584464361951606205223","398715"
"28303145640","تجارت","IR295729207591767711368137","918973"
"82645046101","ملی","IR463696531504229177531623","737318"
"82645046101","سرمایه","IR782774955031849574117241","419316"
"83788471633","ملی","IR889686064564044316970942","524677"
"83788471633","صادرات","IR459271357326813203687483","738355"
"83788471633","تجارت","IR842764579852979162838995","827703"
"83788471633","ملی","IR338141425364034107749622","442644"
"23651766771","صادرات","IR649744905694363475869034","105653"
"23651766771","صادرات","IR831101881112426065003436","601865"
"78906210040","سرمایه","IR346271005311709211248148","561729"
"78906210040","ملت","IR472862837385968022689362","305253"
"78906210040","ملی","IR414244594620149662647589","529919"
"78906210040","تجارت","IR504877164870598122417576","431858"
"52554818732","صادرات","IR935386365008584107179105","430212"
"52554818732","تجارت","IR573025068369964587708021","368839"
"52554818732","صادرات","IR361840984111194139988538","708303"
"41818823787","ملت","IR385684996881917954135701","479226"
"41818823787","ملی","IR320866173577513392901191","231608"
"41818823787","ملی","IR220703718732429860750645","829283"
"41818823787","صادرات","IR184853844637018917886618","785421"
"41818823787","تجارت","IR757537077755313915753770","847993"
"64625801763","صادرات","IR919875467038150095294676","476797"
"64625801763","صادرات","IR800619963380215819493759","828324"
"64625801763","ملی","IR465919423536962426202254","732850"
"40910678747","تجارت","IR236217331810526135526296","211205"
"10379882461","تجارت","IR567690957905818973567348","677255"
"10379882461","ملی","IR899744538141823244126187","171234"
"10379882461","ملی","IR112109259103795961264312","617554"
"10379882461","تجارت","IR140591911640967434085633","649315"
"38557052938","تجارت","IR176481832256349034009331","209407"
"38557052938","ملت","IR901128427473667915788391","264408"
"38557052938","صادرات","IR160386812840898468602796","190741"
"38557052938","سرمایه","IR437056380358394853880472","230353"
"66777559870","صادرات","IR832305385713277415132658","237145"
"66777559870","صادرات","IR348839337974370600434689","559202"
"66777559870","سرمایه","IR971733558221575976232118","830930"
"66777559870","ملی","IR777778373415281208357325","399124"
"39957033680","تجارت","IR945760340435438161687611","591976"
"39957033680","تجارت","IR249505588483912620147445","782716"
"39957033680","سرمایه","IR167572496282181868497018","300126"
"17793586179","ملت","IR710492306008782469313713","324882"
"17793586179","سرمایه","IR902465195553206691733609","197091"
"17793586179","سرمایه","IR567169294982648986187999","233315"
"17793586179","صادرات","IR244453997164785719778195","396941"
