"from","to","ownership_id","date","amount" 
"91262108354","1469094633","175257","1997-03-27","147686000"
"91262108354","8607845923","169923","2015-11-08","668198000"
"91262108354","6648140155","497166","1994-09-28","625273000"
"51374709703","5932021585","560566","2002-04-29","223779000"
"51374709703","41ط390","836386","2004-08-16","354544000"
"51374709703","82ق711","148304","1996-07-27","370877000"
"51374709703","93ط468","916711","2015-01-10","215977000"
"32943203628","1443373332","962517","1982-01-29","789647000"
"91146361499","3154043914","776355","2018-09-14","326210000"
"91146361499","8652775017","789165","1989-10-29","799477000"
"91146361499","7974603529","419306","2009-06-27","242550000"
"91146361499","20و427","888421","2018-09-24","97507000"
"91146361499","32ط116","493501","2017-09-05","213611000"
"24369832989","1980271066","208644","2007-12-31","140383000"
"24369832989","77و873","830739","2013-10-13","63565000"
"24369832989","36ر646","424015","1993-05-08","251328000"
"52010417573","5714455507","459801","1975-05-16","342050000"
"52010417573","83و767","316899","2014-09-15","108682000"
"52010417573","73و877","667503","1998-09-28","351897000"
"52010417573","54ج524","114147","1972-05-16","165432000"
"49295353519","2951984542","666257","1987-12-26","660261000"
"68283666676","6991029326","355606","1981-07-09","163726000"
"68283666676","2939352696","650491","2006-09-13","469814000"
"68283666676","7731037302","377745","1972-12-21","696303000"
"68283666676","48ق487","935858","1993-04-04","55074000"
"55438371907","9846264606","121883","2019-04-03","143874000"
"55438371907","8979794027","849089","2017-01-20","280457000"
"55438371907","9765354539","941881","1996-02-24","354433000"
"55438371907","27ق924","370489","1979-12-22","65163000"
"55438371907","83ی029","664862","1972-01-03","97324000"
"54779728712","73و335","687412","2014-10-25","396359000"
"11439390336","4210976137","731383","2014-08-17","372810000"
"11439390336","4619828099","379364","2018-06-23","724654000"
"49665102106","5712451259","200502","1996-10-22","261458000"
"81216406137","2891056786","246080","1975-04-29","227484000"
"15296277585","9304935476","167888","1978-12-24","555249000"
"15582851384","3942700665","634038","2011-03-26","173574000"
"15582851384","7878550578","236079","2012-09-08","165528000"
"15582851384","6289057807","859246","1997-01-02","189664000"
"15582851384","15ب072","741337","2010-10-17","228075000"
"15582851384","41ب410","423198","1988-11-25","344118000"
"15582851384","55ط937","472967","1987-01-17","275815000"
"77106223609","5927151629","454256","1999-03-25","162727000"
"77106223609","3431804102","576010","1990-04-13","582628000"
"77106223609","1187380845","587861","2000-03-15","454526000"
"77106223609","55س847","874540","2005-01-28","97850000"
"77106223609","26ب145","748798","1975-12-22","40146000"
"77106223609","47ج846","189797","2004-07-19","179778000"
"79302977578","1691097075","641257","1983-02-26","454486000"
"79302977578","5503320359","988781","2007-11-12","241379000"
"79302977578","95ط584","163215","1973-07-04","248317000"
"79302977578","65ی401","333207","1972-05-03","148540000"
"77806188307","2039360940","779224","2009-06-08","186507000"
"77806188307","8750367091","739491","1989-07-02","476099000"
"77806188307","6442498636","396310","1976-02-17","461666000"
"97757769293","7679860830","699059","2014-02-20","756352000"
"97757769293","4869532242","806872","1985-09-06","310652000"
"26828216099","6486820979","348880","1985-02-23","312593000"
"26828216099","5033581996","198721","2004-01-19","753172000"
"26828216099","1807640154","398767","1970-03-28","447855000"
"92909745369","4369953103","389490","1975-08-10","605946000"
"92909745369","7558471357","648619","2008-07-22","792428000"
"92909745369","60ی510","327533","1973-05-02","69977000"
"92909745369","88ج180","934303","1992-12-14","113356000"
"27044163505","6436517698","758406","1978-07-13","338581000"
"27044163505","4188469793","808010","1970-04-30","327528000"
"27044163505","3194826098","637409","1972-01-30","359654000"
"27044163505","53ق257","680272","1978-01-27","63044000"
"27044163505","54ج966","844270","1987-06-06","345963000"
"27044163505","25ی666","547606","2000-04-24","29016000"
"25219113882","8083086582","423653","1985-02-27","426293000"
"25219113882","92ی004","431027","2009-04-07","355493000"
"25219113882","95س157","621820","1986-10-16","203975000"
"95117767445","79ی424","387224","1997-12-21","341290000"
"95117767445","98ی554","546701","2010-05-27","311594000"
"82773828069","92س246","147856","2003-06-26","306721000"
"82773828069","35ج801","488363","2012-10-17","319014000"
"82773828069","90ی414","988542","2001-04-19","141730000"
"54375152547","5120394984","844247","2015-05-22","192406000"
"54375152547","2722866114","296863","1997-10-03","119793000"
"54375152547","50ر092","333566","2019-05-13","138654000"
"54375152547","31ط975","510639","2017-06-06","361620000"
"54375152547","11س298","774093","1984-02-20","184635000"
"22661029351","4413333629","130825","1979-01-30","612017000"
"22661029351","66ی280","283616","2002-05-17","31880000"
"57368356023","64ر188","220850","1991-04-09","330733000"
"57368356023","59ر594","972037","2011-07-16","298713000"
"57368356023","60س371","332354","1985-01-07","373656000"
"79697404994","9548045704","907546","2014-08-23","299750000"
"79697404994","60ب078","670321","1974-09-11","169235000"
"79697404994","93ج231","414179","2008-07-10","185290000"
"79697404994","61ی810","587771","1992-11-23","397829000"
"43617483258","1581531805","784075","1984-08-06","497641000"
"43617483258","5458073426","253346","1975-08-24","399871000"
"43617483258","77ط987","414082","1981-01-07","399786000"
"43617483258","54ب235","557717","1974-10-05","39209000"
"66012798862","6460093376","358537","2003-07-04","318030000"
"66012798862","21ط419","484835","2019-08-10","220227000"
"66012798862","69س276","669873","1982-04-14","247568000"
"66012798862","67ی503","378220","1983-11-05","154975000"
"45578547061","4773053202","268901","1998-11-13","473881000"
"45578547061","3298267463","473201","1977-02-28","637996000"
"45578547061","5543517402","505370","1983-01-23","768830000"
"45578547061","15ج787","952386","1975-08-17","152771000"
"45578547061","67و300","257925","1995-04-08","48992000"
"97584369871","2741280142","554967","2001-01-13","365398000"
"97584369871","42ج107","328766","1988-09-01","312918000"
"36733282347","1012484911","311642","1970-05-25","567859000"
"36733282347","1588402648","682441","1976-08-20","409996000"
"36933094796","5295555186","512444","2017-12-31","714131000"
"36933094796","1928093936","358291","2010-06-11","675291000"
"45445693649","8009857197","400760","2004-01-14","630799000"
"45445693649","2546520299","625160","1979-12-20","514709000"
"53878724480","7505446522","424811","1978-12-21","604781000"
"64939043778","4947424756","142816","2003-10-17","625491000"
"64939043778","2354565724","260572","1985-09-23","451596000"
"64939043778","7246608709","809566","1980-06-18","567139000"
"81116609201","1394103860","510651","2002-05-03","749281000"
"81116609201","1139519780","813363","1970-08-06","525191000"
"81116609201","5860676370","407435","1971-10-16","445527000"
"81116609201","16ج417","732320","1981-08-07","155389000"
"81116609201","60س696","891589","2003-10-20","314641000"
"81116609201","93ج121","316133","2018-09-13","254934000"
"52017575937","55ق236","169457","1999-03-17","29437000"
"52017575937","74ط304","746683","1998-06-26","297586000"
"52017575937","94ج788","114730","1995-09-18","236651000"
"95424371750","94ق866","144763","1997-03-30","94421000"
"95424371750","63ق606","198227","1999-12-22","293089000"
"17048879959","7787838373","756982","2004-11-07","137937000"
"17048879959","4458779113","940444","1970-05-09","436871000"
"17048879959","32ی315","470288","2019-07-08","299246000"
"17048879959","11ی322","883995","1990-04-21","98360000"
"17048879959","50ر137","268572","2002-12-08","220089000"
"74920541314","9354837956","692127","1990-01-21","164072000"
"74920541314","2241424827","149720","1997-01-04","198658000"
"74920541314","9198263524","846755","2020-03-11","154258000"
"74920541314","65ر908","562016","1985-01-15","95151000"
"74126709729","5059486613","790586","2016-01-26","296730000"
"74126709729","16ب312","274937","2017-05-05","61336000"
"11655361960","2260038606","142766","2006-05-14","192961000"
"11655361960","9322682146","862256","1970-07-12","225009000"
"11655361960","9771828922","522984","1993-03-02","271986000"
"11655361960","27ی406","917379","1994-12-16","140868000"
"29072624784","9173771500","973016","2015-06-10","340154000"
"29072624784","9895953644","535847","2014-04-03","782799000"
"29072624784","4501439346","544850","2018-10-17","470962000"
"29072624784","20ی533","743422","2004-07-02","80675000"
"29072624784","24ق388","892353","1981-02-12","300518000"
"29072624784","96س064","302545","1990-04-12","281443000"
"82131500730","2744760268","102684","1985-07-08","376450000"
"82131500730","3918684866","669623","1979-01-14","248395000"
"82131500730","6996237491","270698","2000-06-20","174312000"
"82131500730","57س503","465310","2012-03-27","159938000"
"82131500730","25و030","974793","2000-01-03","276059000"
"77882496810","48ر618","808475","1983-09-22","303485000"
"77882496810","60ی550","637643","2004-04-06","66869000"
"77882496810","63ج907","263872","2006-09-05","252233000"
"60546664979","24ب411","817429","1996-09-12","98109000"
"60546664979","42و320","887172","1978-06-08","187825000"
"30463598455","60ج077","662112","2007-12-11","150087000"
"68962460369","7945106749","809609","2007-06-08","202899000"
"68962460369","34ط389","155784","1993-09-27","334654000"
"56484017457","5606359854","638026","1978-08-29","157365000"
"56484017457","4336218881","986155","2011-09-04","486251000"
"56484017457","5707177065","768520","1986-05-24","280706000"
"56484017457","64ر060","282648","2009-03-27","56461000"
"11933769850","3438331584","353021","1981-04-25","425459000"
"11933769850","2269823043","264686","1978-12-31","103524000"
"55681858071","84ی575","465186","1978-04-30","312153000"
"55681858071","51س922","355644","1986-02-02","389033000"
"55681858071","78ق274","371582","1981-10-26","323348000"
"93734687670","7899015206","426044","1988-12-29","476032000"
"93734687670","8640420490","763834","1992-07-02","578368000"
"93734687670","85ج626","700639","1974-03-29","261543000"
"93734687670","91ج042","852329","2014-02-07","210963000"
"30640497795","8813089339","326927","1991-11-02","494729000"
"30640497795","1286040858","569655","1979-11-30","750796000"
"30640497795","12ب985","198945","2005-08-01","310976000"
"82030703388","7160686669","599621","2002-10-18","398747000"
"82030703388","15ر710","323631","1982-05-16","321288000"
"16476364508","79ج936","905477","2013-08-24","198149000"
"16476364508","48ر586","223166","1980-11-04","78178000"
"89763854260","5806106874","534129","2008-08-12","313564000"
"89763854260","5560679855","256354","1981-05-11","370232000"
"89763854260","2992688667","302543","1981-12-03","536524000"
"89763854260","53ی547","865766","1988-07-25","133875000"
"32344448950","5153273111","955089","1983-03-24","219800000"
"32344448950","61س108","364666","2005-08-08","295145000"
"32344448950","78ج605","935673","1995-07-17","136691000"
"77481313950","1399746169","698191","1995-04-03","497129000"
"77481313950","2837592941","349926","2010-12-28","644290000"
"77481313950","5865562278","714615","1987-04-10","203296000"
"12870954942","3442756381","856507","1977-07-27","684721000"
