"plate","ssn","model","color" 
"40ر504","53665517603","رانا","خاکستری"
"73و204","53665517603","پژو","آبی کاربنی"
"39ق973","19373992399","رانا","نقره‌ای"
"98ب811","19373992399","تیوتا","آبی کاربنی"
"29س019","26060727895","پژو","آبی"
"54س404","26060727895","دنا","آبی کاربنی"
"71س008","89659073453","دنا","بنفش"
"38ج473","63804715607","تیوتا","ارغوانی"
"25ج244","91788406225","پراید","سبز"
"31ج102","79569006720","پراید","زیتونی"
"83ر505","63643239772","پراید","سبز"
"31ی731","63643239772","پراید","زرد"
"62ط782","41662298711","لامبورگینی","عنابی"
"61ی429","44311520244","تیوتا","زرد"
"74و206","44311520244","هیوندا","ارغوانی"
"86ق766","44311520244","رانا","نقره‌ای"
"67و982","25520009438","رانا","آبی کاربنی"
"83ط996","28364021916","رانا","آبی کاربنی"
"22ج969","28364021916","دنا","نقره‌ای"
"92ج425","64955060115","تیوتا","نقره‌ای"
"66ب725","70955975725","رانا","زیتونی"
"26ب730","70955975725","هیوندا","نقره‌ای"
"72ج773","70955975725","دنا","سفید"
"19ط237","96696027510","پراید","آبی کاربنی"
"28ط391","81162434084","رانا","زیتونی"
"16ی823","81162434084","هیوندا","نقره‌ای"
"12ب261","81162434084","پراید","فیروزه‌ای"
"71ر885","79491488019","دنا","بنفش"
"10و483","92655675407","پراید","بنفش"
"49ر108","92655675407","دنا","آبی"
"68ب571","92655675407","تیوتا","سبز"
"95ر971","44411268297","تیوتا","بنفش"
"90ب933","44411268297","تیوتا","ارغوانی"
"92و460","44411268297","پراید","سبز دودی"
"90ج322","27574033538","دنا","زرد"
"62و294","27574033538","پژو","سفید"
"23س539","75663770702","تیوتا","خاکستری"
"56س745","75663770702","پراید","خاکستری"
"79ب041","19062662243","دنا","نقره‌ای"
"58ج386","22981165451","تیوتا","عنابی"
"94ر641","22981165451","هیوندا","ارغوانی"
"21و278","44906233825","پراید","زیتونی"
"18و923","44906233825","پژو","سبز"
"33ج310","44906233825","لامبورگینی","سبز"
"63ب791","12660685545","لامبورگینی","زرد"
"14ب140","12660685545","لامبورگینی","ارغوانی"
"17و460","82046831814","رانا","آهکی"
"25ط305","64912967622","پراید","آهکی"
"74س969","56616080827","پراید","آبی کاربنی"
"90ی839","50960124821","دنا","ارغوانی"
"55ر519","50960124821","تیوتا","آبی"
"23س690","50960124821","تیوتا","سفید"
"44ر928","77186383465","لامبورگینی","عنابی"
"52و378","10547737690","لامبورگینی","ارغوانی"
"72ر296","10547737690","لامبورگینی","سیاه"
"59ج561","10547737690","پراید","بنفش"
"98س797","70694224114","رانا","نقره‌ای"
"48ی784","70694224114","لامبورگینی","سبز"
"96ی061","30372444570","دنا","فیروزه‌ای"
"36ب784","30372444570","تیوتا","سفید"
"54ط592","60679937749","هیوندا","آهکی"
"12ق250","60679937749","تیوتا","زرد"
"65ق725","36256345061","هیوندا","آبی کاربنی"
"84و763","36256345061","لامبورگینی","فیروزه‌ای"
"64و305","36256345061","هیوندا","سیاه"
"66ق037","58851687603","تیوتا","ارغوانی"
"49ق899","58851687603","تیوتا","آبی"
"12ر280","58851687603","هیوندا","نقره‌ای"
"90س210","16021323961","لامبورگینی","آهکی"
"53ق853","16021323961","هیوندا","سیاه"
"47ب584","91421813941","تیوتا","ارغوانی"
"90ط607","91421813941","لامبورگینی","زرد"
"31ر741","40018717332","دنا","ارغوانی"
"77ر570","64656413717","هیوندا","سیاه"
"95ق045","64656413717","رانا","نقره‌ای"
"13ق671","64656413717","دنا","سفید"
"88ر835","61196674625","دنا","سفید"
"92س014","61196674625","رانا","سبز دودی"
"72ب232","32900454531","رانا","زرد"
"75ب526","32900454531","پراید","ارغوانی"
"82ر529","32900454531","هیوندا","سبز دودی"
"67ق780","68460699077","تیوتا","عنابی"
"88ب858","68460699077","لامبورگینی","زرد"
"89ج962","37344352587","پراید","سبز"
"89ط093","37344352587","دنا","زرد"
"21ج872","27346251375","رانا","عنابی"
"19و522","11885646168","هیوندا","سبز"
"78ق744","52274202927","هیوندا","زیتونی"
"46ط308","86602013661","دنا","فیروزه‌ای"
"85ب983","86602013661","هیوندا","عنابی"
"70ی194","86602013661","رانا","فیروزه‌ای"
"29س879","32641823435","رانا","سبز"
"68ط015","41963534135","دنا","بنفش"
"80ر776","41963534135","دنا","خاکستری"
"11ق146","37982005534","تیوتا","آهکی"
"62ق918","37982005534","رانا","سبز"
"21ط536","37982005534","پژو","بنفش"
"13ق829","74103025484","تیوتا","آبی"
"79ر280","74103025484","پژو","ارغوانی"
"64ق061","74103025484","لامبورگینی","آهکی"
"74ج496","55774112896","لامبورگینی","سبز"
"84ج504","55774112896","پراید","آهکی"
"38ب806","55774112896","تیوتا","سفید"
"64ط175","38047621026","دنا","سیاه"
"74ق512","38047621026","لامبورگینی","زیتونی"
"15ر781","70541730781","تیوتا","آبی"
"17ی149","19579923531","پژو","آبی"
"88ط210","19579923531","هیوندا","بنفش"
"83ط230","46301264216","تیوتا","سیاه"
"11ر190","46301264216","لامبورگینی","سبز دودی"
"17ب547","22628008245","لامبورگینی","آهکی"
"51ط610","22628008245","تیوتا","خاکستری"
"66ب731","85518159287","لامبورگینی","زیتونی"
"35ق264","85518159287","تیوتا","سیاه"
"76ب890","85518159287","رانا","سبز"
"29ر733","27138738494","تیوتا","نقره‌ای"
"41ب363","27138738494","تیوتا","سبز دودی"
"36ج424","27138738494","لامبورگینی","زیتونی"
"17ط205","29063921111","هیوندا","آهکی"
"89ی510","29063921111","پژو","بنفش"
"85ط141","29063921111","دنا","خاکستری"
"55و020","58809167343","تیوتا","سبز"
"75ر552","60040203959","پراید","سفید"
"15ب049","94615667095","تیوتا","آبی کاربنی"
"70ق201","94615667095","پژو","آهکی"
"23ج760","27824614795","رانا","خاکستری"
"39و923","27824614795","دنا","نقره‌ای"
"68س200","23326723642","پژو","بنفش"
"73ط431","23326723642","لامبورگینی","زیتونی"
"40و479","81902195308","لامبورگینی","سبز دودی"
"34ق415","81902195308","دنا","ارغوانی"
"72ب853","83564916956","لامبورگینی","آبی"
"14ب960","83564916956","دنا","آبی کاربنی"
"59ط846","14585833488","پژو","آبی کاربنی"
"77ی676","14585833488","تیوتا","فیروزه‌ای"
"14ج265","80492774457","پراید","سیاه"
"89ی595","75829210700","پراید","خاکستری"
"82ی007","75829210700","دنا","سیاه"
"41ق530","45359832171","پژو","ارغوانی"
"26و354","45359832171","تیوتا","زرد"
"28ج180","45359832171","پژو","نقره‌ای"
"69ق991","10555327586","رانا","سفید"
"26ی283","10555327586","هیوندا","نقره‌ای"
"69ب740","10555327586","هیوندا","نقره‌ای"
"16س557","61514985912","لامبورگینی","آهکی"
"78ق365","84097365041","رانا","سبز دودی"
"76ی042","84097365041","تیوتا","آبی کاربنی"
"37س054","84097365041","هیوندا","بنفش"
"71ط136","81839932063","پراید","عنابی"
"25ب458","65786324835","پراید","سفید"
"92ب577","65786324835","لامبورگینی","آبی"
"35ط071","40042247783","پراید","خاکستری"
"33ی801","40042247783","پژو","سبز دودی"
"10ق023","54047313255","پژو","آبی"
"46ی775","36957996488","لامبورگینی","نقره‌ای"
"49ب179","36957996488","هیوندا","خاکستری"
"68ق470","37562175328","تیوتا","سیاه"
"14ی357","37562175328","رانا","فیروزه‌ای"
"82ط321","61082767532","رانا","سبز دودی"
"18ق172","61082767532","پراید","آبی"
"36و759","91472657683","دنا","نقره‌ای"
"76ر729","91472657683","تیوتا","زیتونی"
"64ی007","91472657683","لامبورگینی","فیروزه‌ای"
"50ب577","58346204824","پراید","آهکی"
"69ی348","58346204824","تیوتا","نقره‌ای"
"25و050","58346204824","پژو","سیاه"
"77ط588","82856650647","لامبورگینی","سبز"
"82و890","12456883293","پژو","سیاه"
"22ج410","12456883293","لامبورگینی","زیتونی"
"38ج192","12456883293","هیوندا","زرد"
"92ق910","36512779594","رانا","آبی کاربنی"
"45ب021","23368757411","تیوتا","سفید"
"86ر302","70845267499","تیوتا","خاکستری"
"30س797","70845267499","تیوتا","آهکی"
"36و481","70845267499","هیوندا","سبز دودی"
"10س047","24125008260","پژو","عنابی"
"85ق287","24125008260","پراید","نقره‌ای"
"80ق836","24125008260","تیوتا","عنابی"
"82و109","45811641909","رانا","نقره‌ای"
"48و089","45811641909","پژو","آبی"
"75ب581","45811641909","تیوتا","سبز دودی"
"81ب852","53099819920","هیوندا","نقره‌ای"
"81ی742","53099819920","هیوندا","عنابی"
"28ی701","19424098764","پراید","سیاه"
"87ی749","32401296859","لامبورگینی","سیاه"
"59ی816","83365307020","پژو","زیتونی"
"39س699","83365307020","تیوتا","ارغوانی"
"73ج073","98798432978","هیوندا","نقره‌ای"
"50ج534","98798432978","لامبورگینی","زرد"
"77ق781","98798432978","تیوتا","آبی"
"94ی100","71779243011","هیوندا","زیتونی"
"79ق750","71779243011","هیوندا","فیروزه‌ای"
"39ق062","71779243011","پراید","نقره‌ای"
"21ط282","31886377801","لامبورگینی","سبز دودی"
"61و127","31886377801","دنا","فیروزه‌ای"
"59ط787","45330464732","پژو","سبز"
"19س819","45330464732","پژو","آبی"
"54ر638","45297720390","پژو","زیتونی"
"34ق097","45297720390","پراید","بنفش"
"81س943","45297720390","هیوندا","آبی"
"79س208","26266994180","تیوتا","زیتونی"
"86ق792","26266994180","پژو","سبز دودی"
"30ر161","88719617230","تیوتا","آهکی"
"38ر634","13010403344","پژو","عنابی"
"19ط103","13010403344","پژو","نقره‌ای"
"11س574","17712554073","لامبورگینی","خاکستری"
"48ق483","17712554073","تیوتا","خاکستری"
"12س594","17712554073","دنا","نقره‌ای"
"82ق186","72290684820","پژو","ارغوانی"
"37و363","72290684820","رانا","نقره‌ای"
"73ج620","42503719743","رانا","زرد"
"99ج784","38488449612","دنا","سفید"
"32ی539","38488449612","رانا","فیروزه‌ای"
"67و617","38488449612","لامبورگینی","آبی کاربنی"
"96ج382","51579073318","لامبورگینی","زرد"
"73ج785","51579073318","تیوتا","ارغوانی"
"56و824","51579073318","تیوتا","عنابی"
"32ج136","74316945683","دنا","عنابی"
"20و575","94590394109","دنا","آهکی"
"68ی302","94590394109","دنا","ارغوانی"
"61و578","23405357873","هیوندا","سبز"
"34ب072","23405357873","پراید","آبی"
"49و067","23405357873","دنا","سفید"
"41ط234","85483246005","رانا","سیاه"
"79س955","99627432758","لامبورگینی","ارغوانی"
"45و105","38086324717","پراید","زرد"
"44ب368","38086324717","دنا","نقره‌ای"
"53ی009","85041434050","هیوندا","آهکی"
